chap_num,para_num,sent_num,token_num,token_str,term_str
11,15,0,42,her,her
11,15,0,43,spirits,spirits
11,15,0,44,not,not
11,15,0,45,likely,likely
11,15,0,46,to,to
11,15,0,47,be,be
11,15,0,48,benefited,benefited
11,15,0,49,by,by
11,15,0,50,an,an
11,15,0,51,increasing,increasing
11,15,0,52,acquaintance,acquaintance
11,15,0,53,among,among
11,15,0,54,his,his
11,15,0,55,brother,brother
11,15,0,56,officers,officers
11,15,1,0,"""These",these
11,15,1,1,would,would
11,15,1,2,have,have
11,15,1,3,been,been
11,15,1,4,all,all
11,15,1,5,my,my
11,15,1,6,friends,friends
11,15,1,7,"""",
11,15,1,8,was,was
11,15,1,9,her,her
11,15,1,10,thought,thought
11,15,2,0,and,and
11,15,2,1,she,she
11,15,2,2,had,had
11,15,2,3,to,to
11,15,2,4,struggle,struggle
11,15,2,5,against,against
11,15,2,6,a,a
11,15,2,7,great,great
11,15,2,8,tendency,tendency
11,15,2,9,to,to
11,15,2,10,lowness,lowness
11,16,0,0,On,on
11,16,0,1,quitting,quitting
11,16,0,2,the,the
11,16,0,3,Cobb,cobb
11,16,0,4,they,they
11,16,0,5,all,all
11,16,0,6,went,went
11,16,0,7,in,in
11,16,0,8,doors,doors
11,16,0,9,with,with
11,16,0,10,their,their
11,16,0,11,new,new
11,16,0,12,friends,friends
11,16,0,13,and,and
11,16,0,14,found,found
11,16,0,15,rooms,rooms
11,16,0,16,so,so
11,16,0,17,small,small
11,16,0,18,as,as
11,16,0,19,none,none
11,16,0,20,but,but
11,16,0,21,those,those
11,16,0,22,who,who
11,16,0,23,invite,invite
11,16,0,24,from,from
11,16,0,25,the,the
11,16,0,26,heart,heart
11,16,0,27,could,could
11,16,0,28,think,think
11,16,0,29,capable,capable
11,16,0,30,of,of
11,16,0,31,accommodating,accommodating
11,16,0,32,so,so
11,16,0,33,many,many
11,16,1,0,Anne,anne
11,16,1,1,had,had
11,16,1,2,a,a
11,16,1,3,moment,moment
11,16,1,4,s,s
11,16,1,5,astonishment,astonishment
11,16,1,6,on,on
11,16,1,7,the,the
11,16,1,8,subject,subject
11,16,1,9,herself,herself
11,16,2,0,but,but
11,16,2,1,it,it
11,16,2,2,was,was
11,16,2,3,soon,soon
11,16,2,4,lost,lost
11,16,2,5,in,in
11,16,2,6,the,the
11,16,2,7,pleasanter,pleasanter
11,16,2,8,feelings,feelings
11,16,2,9,which,which
11,16,2,10,sprang,sprang
11,16,2,11,from,from
11,16,2,12,the,the
11,16,2,13,sight,sight
11,16,2,14,of,of
11,16,2,15,all,all
11,16,2,16,the,the
11,16,2,17,ingenious,ingenious
11,16,2,18,contrivances,contrivances
11,16,2,19,and,and
11,16,2,20,nice,nice
11,16,2,21,arrangements,arrangements
11,16,2,22,of,of
11,16,2,23,Captain,captain
11,16,2,24,Harville,harville
11,16,2,25,to,to
11,16,2,26,turn,turn
11,16,2,27,the,the
11,16,2,28,actual,actual
11,16,2,29,space,space
11,16,2,30,to,to
11,16,2,31,the,the
11,16,2,32,best,best
11,16,2,33,account,account
11,16,2,34,to,to
11,16,2,35,supply,supply
11,16,2,36,the,the
11,16,2,37,deficiencies,deficiencies
11,16,2,38,of,of
11,16,2,39,lodging,lodging
11,16,2,40,house,house
11,16,2,41,furniture,furniture
11,16,2,42,and,and
11,16,2,43,defend,defend
11,16,2,44,the,the
11,16,2,45,windows,windows
11,16,2,46,and,and
11,16,2,47,doors,doors
11,16,2,48,against,against
11,16,2,49,the,the
11,16,2,50,winter,winter
11,16,2,51,storms,storms
11,16,2,52,to,to
11,16,2,53,be,be
11,16,2,54,expected,expected
11,16,3,0,The,the
11,16,3,1,varieties,varieties
11,16,3,2,in,in
11,16,3,3,the,the
11,16,3,4,fitting,fitting
11,16,3,5,up,up
11,16,3,6,of,of
11,16,3,7,the,the
11,16,3,8,rooms,rooms
11,16,3,9,where,where
11,16,3,10,the,the
11,16,3,11,common,common
11,16,3,12,necessaries,necessaries
11,16,3,13,provided,provided
11,16,3,14,by,by
11,16,3,15,the,the
11,16,3,16,owner,owner
11,16,3,17,in,in
11,16,3,18,the,the
11,16,3,19,common,common
11,16,3,20,indifferent,indifferent
11,16,3,21,plight,plight
11,16,3,22,were,were
11,16,3,23,contrasted,contrasted
11,16,3,24,with,with
11,16,3,25,some,some
11,16,3,26,few,few
11,16,3,27,articles,articles
11,16,3,28,of,of
11,16,3,29,a,a
11,16,3,30,rare,rare
11,16,3,31,species,species
11,16,3,32,of,of
11,16,3,33,wood,wood
11,16,3,34,excellently,excellently
11,16,3,35,worked,worked
11,16,3,36,up,up
11,16,3,37,and,and
11,16,3,38,with,with
11,16,3,39,something,something
11,16,3,40,curious,curious
11,16,3,41,and,and
11,16,3,42,valuable,valuable
11,16,3,43,from,from
11,16,3,44,all,all
11,16,3,45,the,the
11,16,3,46,distant,distant
11,16,3,47,countries,countries
11,16,3,48,Captain,captain
11,16,3,49,Harville,harville
11,16,3,50,had,had
11,16,3,51,visited,visited
11,16,3,52,were,were
11,16,3,53,more,more
11,16,3,54,than,than
11,16,3,55,amusing,amusing
11,16,3,56,to,to
11,16,3,57,Anne,anne
11,16,4,0,connected,connected
11,16,4,1,as,as
11,16,4,2,it,it
11,16,4,3,all,all
11,16,4,4,was,was
11,16,4,5,with,with
11,16,4,6,his,his
11,16,4,7,profession,profession
11,16,4,8,the,the
11,16,4,9,fruit,fruit
11,16,4,10,of,of
11,16,4,11,its,its
11,16,4,12,labours,labours
11,16,4,13,the,the
11,16,4,14,effect,effect
11,16,4,15,of,of
11,16,4,16,its,its
11,16,4,17,influence,influence
11,16,4,18,on,on
11,16,4,19,his,his
11,16,4,20,habits,habits
11,16,4,21,the,the
11,16,4,22,picture,picture
11,16,4,23,of,of
11,16,4,24,repose,repose
11,16,4,25,and,and
11,16,4,26,domestic,domestic
11,16,4,27,happiness,happiness
11,16,4,28,it,it
11,16,4,29,presented,presented
11,16,4,30,made,made
11,16,4,31,it,it
11,16,4,32,to,to
11,16,4,33,her,her
11,16,4,34,a,a
11,16,4,35,something,something
11,16,4,36,more,more
11,16,4,37,or,or
11,16,4,38,less,less
11,16,4,39,than,than
11,16,4,40,gratification,gratification
11,17,0,0,Captain,captain
11,17,0,1,Harville,harville
11,17,0,2,was,was
11,17,0,3,no,no
11,17,0,4,reader,reader
11,17,1,0,but,but
11,17,1,1,he,he
11,17,1,2,had,had
11,17,1,3,contrived,contrived
11,17,1,4,excellent,excellent
11,17,1,5,accommodations,accommodations
11,17,1,6,and,and
11,17,1,7,fashioned,fashioned
11,17,1,8,very,very
11,17,1,9,pretty,pretty
11,17,1,10,shelves,shelves
11,17,1,11,for,for
11,17,1,12,a,a
11,17,1,13,tolerable,tolerable
11,17,1,14,collection,collection
11,17,1,15,of,of
11,17,1,16,well,well
11,17,1,17,bound,bound
11,17,1,18,volumes,volumes
11,17,1,19,the,the
11,17,1,20,property,property
11,17,1,21,of,of
11,17,1,22,Captain,captain
11,17,1,23,Benwick,benwick
11,17,2,0,His,his
11,17,2,1,lameness,lameness
11,17,2,2,prevented,prevented
11,17,2,3,him,him
11,17,2,4,from,from
11,17,2,5,taking,taking
11,17,2,6,much,much
11,17,2,7,exercise,exercise
11,17,3,0,but,but
11,17,3,1,a,a
11,17,3,2,mind,mind
11,17,3,3,of,of
11,17,3,4,usefulness,usefulness
11,17,3,5,and,and
11,17,3,6,ingenuity,ingenuity
11,17,3,7,seemed,seemed
11,17,3,8,to,to
11,17,3,9,furnish,furnish
11,17,3,10,him,him
11,17,3,11,with,with
11,17,3,12,constant,constant
11,17,3,13,employment,employment
11,17,3,14,within,within
11,17,4,0,He,he
11,17,4,1,drew,drew
11,17,4,2,he,he
11,17,4,3,varnished,varnished
11,17,4,4,he,he
11,17,4,5,carpentered,carpentered
11,17,4,6,he,he
11,17,4,7,glued,glued
11,17,5,0,he,he
11,17,5,1,made,made
11,17,5,2,toys,toys
11,17,5,3,for,for
11,17,5,4,the,the
11,17,5,5,children,children
11,17,6,0,he,he
11,17,6,1,fashioned,fashioned
11,17,6,2,new,new
11,17,6,3,netting,netting
11,17,6,4,needles,needles
11,17,6,5,and,and
11,17,6,6,pins,pins
11,17,6,7,with,with
11,17,6,8,improvements,improvements
11,17,7,0,and,and
11,17,7,1,if,if
11,17,7,2,everything,everything
11,17,7,3,else,else
11,17,7,4,was,was
11,17,7,5,done,done
11,17,7,6,sat,sat
11,17,7,7,down,down
11,17,7,8,to,to
11,17,7,9,his,his
11,17,7,10,large,large
11,17,7,11,fishing,fishing
11,17,7,12,net,net
11,17,7,13,at,at
11,17,7,14,one,one
11,17,7,15,corner,corner
11,17,7,16,of,of
11,17,7,17,the,the
11,17,7,18,room,room
11,18,0,0,Anne,anne
11,18,0,1,thought,thought
11,18,0,2,she,she
11,18,0,3,left,left
11,18,0,4,great,great
11,18,0,5,happiness,happiness
11,18,0,6,behind,behind
11,18,0,7,her,her
11,18,0,8,when,when
11,18,0,9,they,they
11,18,0,10,quitted,quitted
11,18,0,11,the,the
11,18,0,12,house,house
11,18,1,0,and,and
11,18,1,1,Louisa,louisa
11,18,1,2,by,by
11,18,1,3,whom,whom
11,18,1,4,she,she
11,18,1,5,found,found
11,18,1,6,herself,herself
11,18,1,7,walking,walking
11,18,1,8,burst,burst
11,18,1,9,forth,forth
11,18,1,10,into,into
11,18,1,11,raptures,raptures
11,18,1,12,of,of
11,18,1,13,admiration,admiration
11,18,1,14,and,and
11,18,1,15,delight,delight
11,18,1,16,on,on
11,18,1,17,the,the
11,18,1,18,character,character
11,18,1,19,of,of
11,18,1,20,the,the
11,18,1,21,navy,navy
11,18,2,0,their,their
11,18,2,1,friendliness,friendliness
11,18,2,2,their,their
11,18,2,3,brotherliness,brotherliness
11,18,2,4,their,their
11,18,2,5,openness,openness
11,18,2,6,their,their
11,18,2,7,uprightness,uprightness
11,18,3,0,protesting,protesting
11,18,3,1,that,that
11,18,3,2,she,she
11,18,3,3,was,was
11,18,3,4,convinced,convinced
11,18,3,5,of,of
11,18,3,6,sailors,sailors
11,18,3,7,having,having
11,18,3,8,more,more
11,18,3,9,worth,worth
11,18,3,10,and,and
11,18,3,11,warmth,warmth
11,18,3,12,than,than
11,18,3,13,any,any
11,18,3,14,other,other
11,18,3,15,set,set
11,18,3,16,of,of
11,18,3,17,men,men
11,18,3,18,in,in
11,18,3,19,England,england
11,18,4,0,that,that
11,18,4,1,they,they
11,18,4,2,only,only
11,18,4,3,knew,knew
11,18,4,4,how,how
11,18,4,5,to,to
11,18,4,6,live,live
11,18,4,7,and,and
11,18,4,8,they,they
11,18,4,9,only,only
11,18,4,10,deserved,deserved
11,18,4,11,to,to
11,18,4,12,be,be
11,18,4,13,respected,respected
11,18,4,14,and,and
11,18,4,15,loved,loved
11,19,0,0,They,they
11,19,0,1,went,went
11,19,0,2,back,back
11,19,0,3,to,to
11,19,0,4,dress,dress
11,19,0,5,and,and
11,19,0,6,dine,dine
11,19,1,0,and,and
11,19,1,1,so,so
11,19,1,2,well,well
11,19,1,3,had,had
11,19,1,4,the,the
11,19,1,5,scheme,scheme
11,19,1,6,answered,answered
11,19,1,7,already,already
11,19,1,8,that,that
11,19,1,9,nothing,nothing
11,19,1,10,was,was
11,19,1,11,found,found
11,19,1,12,amiss,amiss
11,19,2,0,though,though
11,19,2,1,its,its
11,19,2,2,being,being
11,19,2,3,"""so",so
11,19,2,4,entirely,entirely
11,19,2,5,out,out
11,19,2,6,of,of
11,19,2,7,season,season
11,19,2,8,"""",
11,19,2,9,and,and
11,19,2,10,the,the
11,19,2,11,"""no",no
11,19,2,12,thoroughfare,thoroughfare
11,19,2,13,of,of
11,19,2,14,Lyme,lyme
11,19,2,15,"""",
11,19,2,16,and,and
11,19,2,17,the,the
11,19,2,18,"""no",no
11,19,2,19,expectation,expectation
11,19,2,20,of,of
11,19,2,21,company,company
11,19,2,22,"""",
11,19,2,23,had,had
11,19,2,24,brought,brought
11,19,2,25,many,many
11,19,2,26,apologies,apologies
11,19,2,27,from,from
11,19,2,28,the,the
11,19,2,29,heads,heads
11,19,2,30,of,of
11,19,2,31,the,the
11,19,2,32,inn,inn
11,20,0,0,Anne,anne
11,20,0,1,found,found
11,20,0,2,herself,herself
11,20,0,3,by,by
11,20,0,4,this,this
11,20,0,5,time,time
11,20,0,6,growing,growing
11,20,0,7,so,so
11,20,0,8,much,much
11,20,0,9,more,more
11,20,0,10,hardened,hardened
11,20,0,11,to,to
11,20,0,12,being,being
11,20,0,13,in,in
11,20,0,14,Captain,captain
11,20,0,15,Wentworth,wentworth
11,20,0,16,s,s
11,20,0,17,company,company
11,20,0,18,than,than
11,20,0,19,she,she
11,20,0,20,had,had
11,20,0,21,at,at
11,20,0,22,first,first
11,20,0,23,imagined,imagined
11,20,0,24,could,could
11,20,0,25,ever,ever
11,20,0,26,be,be
11,20,0,27,that,that
11,20,0,28,the,the
11,20,0,29,sitting,sitting
11,20,0,30,down,down
11,20,0,31,to,to
11,20,0,32,the,the
11,20,0,33,same,same
11,20,0,34,table,table
11,20,0,35,with,with
11,20,0,36,him,him
11,20,0,37,now,now
11,20,0,38,and,and
11,20,0,39,the,the
11,20,0,40,interchange,interchange
11,20,0,41,of,of
11,20,0,42,the,the
11,20,0,43,common,common
11,20,0,44,civilities,civilities
11,20,0,45,attending,attending
11,20,0,46,on,on
11,20,0,47,it,it
11,20,0,48,(they,they
11,20,0,49,never,never
11,20,0,50,got,got
11,20,0,51,beyond),beyond
11,20,0,52,was,was
11,20,0,53,become,become
11,20,0,54,a,a
11,20,0,55,mere,mere
11,20,0,56,nothing,nothing
11,21,0,0,The,the
11,21,0,1,nights,nights
11,21,0,2,were,were
11,21,0,3,too,too
11,21,0,4,dark,dark
11,21,0,5,for,for
11,21,0,6,the,the
11,21,0,7,ladies,ladies
11,21,0,8,to,to
11,21,0,9,meet,meet
11,21,0,10,again,again
11,21,0,11,till,till
11,21,0,12,the,the
11,21,0,13,morrow,morrow
11,21,0,14,but,but
11,21,0,15,Captain,captain
11,21,0,16,Harville,harville
11,21,0,17,had,had
11,21,0,18,promised,promised
11,21,0,19,them,them
11,21,0,20,a,a
11,21,0,21,visit,visit
11,21,0,22,in,in
11,21,0,23,the,the
11,21,0,24,evening,evening
11,21,1,0,and,and
11,21,1,1,he,he
11,21,1,2,came,came
11,21,1,3,bringing,bringing
11,21,1,4,his,his
11,21,1,5,friend,friend
11,21,1,6,also,also
11,21,1,7,which,which
11,21,1,8,was,was
11,21,1,9,more,more
11,21,1,10,than,than
11,21,1,11,had,had
11,21,1,12,been,been
11,21,1,13,expected,expected
11,21,1,14,it,it
11,21,1,15,having,having
11,21,1,16,been,been
11,21,1,17,agreed,agreed
11,21,1,18,that,that
11,21,1,19,Captain,captain
11,21,1,20,Benwick,benwick
11,21,1,21,had,had
11,21,1,22,all,all
11,21,1,23,the,the
11,21,1,24,appearance,appearance
11,21,1,25,of,of
11,21,1,26,being,being
11,21,1,27,oppressed,oppressed
11,21,1,28,by,by
11,21,1,29,the,the
11,21,1,30,presence,presence
11,21,1,31,of,of
11,21,1,32,so,so
11,21,1,33,many,many
11,21,1,34,strangers,strangers
11,21,2,0,He,he
11,21,2,1,ventured,ventured
11,21,2,2,among,among
11,21,2,3,them,them
11,21,2,4,again,again
11,21,2,5,however,however
11,21,2,6,though,though
11,21,2,7,his,his
11,21,2,8,spirits,spirits
11,21,2,9,certainly,certainly
11,21,2,10,did,did
11,21,2,11,not,not
11,21,2,12,seem,seem
11,21,2,13,fit,fit
11,21,2,14,for,for
11,21,2,15,the,the
11,21,2,16,mirth,mirth
11,21,2,17,of,of
11,21,2,18,the,the
11,21,2,19,party,party
11,21,2,20,in,in
11,21,2,21,general,general
11,22,0,0,While,while
11,22,0,1,Captains,captains
11,22,0,2,Wentworth,wentworth
11,22,0,3,and,and
11,22,0,4,Harville,harville
11,22,0,5,led,led
11,22,0,6,the,the
11,22,0,7,talk,talk
11,22,0,8,on,on
11,22,0,9,one,one
11,22,0,10,side,side
11,22,0,11,of,of
11,22,0,12,the,the
11,22,0,13,room,room
11,22,0,14,and,and
11,22,0,15,by,by
11,22,0,16,recurring,recurring
11,22,0,17,to,to
11,22,0,18,former,former
11,22,0,19,days,days
11,22,0,20,supplied,supplied
11,22,0,21,anecdotes,anecdotes
11,22,0,22,in,in
11,22,0,23,abundance,abundance
11,22,0,24,to,to
11,22,0,25,occupy,occupy
11,22,0,26,and,and
11,22,0,27,entertain,entertain
11,22,0,28,the,the
11,22,0,29,others,others
11,22,0,30,it,it
11,22,0,31,fell,fell
11,22,0,32,to,to
11,22,0,33,Anne,anne
11,22,0,34,s,s
11,22,0,35,lot,lot
11,22,0,36,to,to
11,22,0,37,be,be
11,22,0,38,placed,placed
11,22,0,39,rather,rather
11,22,0,40,apart,apart
11,22,0,41,with,with
11,22,0,42,Captain,captain
11,22,0,43,Benwick,benwick
11,22,1,0,and,and
11,22,1,1,a,a
11,22,1,2,very,very
11,22,1,3,good,good
11,22,1,4,impulse,impulse
11,22,1,5,of,of
11,22,1,6,her,her
11,22,1,7,nature,nature
11,22,1,8,obliged,obliged
11,22,1,9,her,her
11,22,1,10,to,to
11,22,1,11,begin,begin
11,22,1,12,an,an
11,22,1,13,acquaintance,acquaintance
11,22,1,14,with,with
11,22,1,15,him,him
11,22,2,0,He,he
11,22,2,1,was,was
11,22,2,2,shy,shy
11,22,2,3,and,and
11,22,2,4,disposed,disposed
11,22,2,5,to,to
11,22,2,6,abstraction,abstraction
11,22,3,0,but,but
11,22,3,1,the,the
11,22,3,2,engaging,engaging
11,22,3,3,mildness,mildness
11,22,3,4,of,of
11,22,3,5,her,her
11,22,3,6,countenance,countenance
11,22,3,7,and,and
11,22,3,8,gentleness,gentleness
11,22,3,9,of,of
11,22,3,10,her,her
11,22,3,11,manners,manners
11,22,3,12,soon,soon
11,22,3,13,had,had
11,22,3,14,their,their
11,22,3,15,effect,effect
11,22,4,0,and,and
11,22,4,1,Anne,anne
11,22,4,2,was,was
11,22,4,3,well,well
11,22,4,4,repaid,repaid
11,22,4,5,the,the
11,22,4,6,first,first
11,22,4,7,trouble,trouble
11,22,4,8,of,of
11,22,4,9,exertion,exertion
11,22,5,0,He,he
11,22,5,1,was,was
11,22,5,2,evidently,evidently
11,22,5,3,a,a
11,22,5,4,young,young
11,22,5,5,man,man
11,22,5,6,of,of
11,22,5,7,considerable,considerable
11,22,5,8,taste,taste
11,22,5,9,in,in
11,22,5,10,reading,reading
11,22,5,11,though,though
11,22,5,12,principally,principally
11,22,5,13,in,in
11,22,5,14,poetry,poetry
11,22,6,0,and,and
11,22,6,1,besides,besides
11,22,6,2,the,the
11,22,6,3,persuasion,persuasion
11,22,6,4,of,of
11,22,6,5,having,having
11,22,6,6,given,given
11,22,6,7,him,him
11,22,6,8,at,at
11,22,6,9,least,least
11,22,6,10,an,an
11,22,6,11,evening,evening
11,22,6,12,s,s
11,22,6,13,indulgence,indulgence
11,22,6,14,in,in
11,22,6,15,the,the
11,22,6,16,discussion,discussion
11,22,6,17,of,of
11,22,6,18,subjects,subjects
11,22,6,19,which,which
11,22,6,20,his,his
11,22,6,21,usual,usual
11,22,6,22,companions,companions
11,22,6,23,had,had
11,22,6,24,probably,probably
11,22,6,25,no,no
11,22,6,26,concern,concern
11,22,6,27,in,in
11,22,6,28,she,she
11,22,6,29,had,had
11,22,6,30,the,the
11,22,6,31,hope,hope
11,22,6,32,of,of
11,22,6,33,being,being
11,22,6,34,of,of
11,22,6,35,real,real
11,22,6,36,use,use
11,22,6,37,to,to
11,22,6,38,him,him
11,22,6,39,in,in
11,22,6,40,some,some
11,22,6,41,suggestions,suggestions
11,22,6,42,as,as
11,22,6,43,to,to
11,22,6,44,the,the
11,22,6,45,duty,duty
11,22,6,46,and,and
11,22,6,47,benefit,benefit
11,22,6,48,of,of
11,22,6,49,struggling,struggling
11,22,6,50,against,against
11,22,6,51,affliction,affliction
11,22,6,52,which,which
11,22,6,53,had,had
11,22,6,54,naturally,naturally
11,22,6,55,grown,grown
11,22,6,56,out,out
11,22,6,57,of,of
11,22,6,58,their,their
11,22,6,59,conversation,conversation
11,22,7,0,For,for
11,22,7,1,though,though
11,22,7,2,shy,shy
11,22,7,3,he,he
11,22,7,4,did,did
11,22,7,5,not,not
11,22,7,6,seem,seem
11,22,7,7,reserved,reserved
11,22,8,0,it,it
11,22,8,1,had,had
11,22,8,2,rather,rather
11,22,8,3,the,the
11,22,8,4,appearance,appearance
11,22,8,5,of,of
11,22,8,6,feelings,feelings
11,22,8,7,glad,glad
11,22,8,8,to,to
11,22,8,9,burst,burst
11,22,8,10,their,their
11,22,8,11,usual,usual
11,22,8,12,restraints,restraints
11,22,9,0,and,and
11,22,9,1,having,having
11,22,9,2,talked,talked
11,22,9,3,of,of
11,22,9,4,poetry,poetry
11,22,9,5,the,the
11,22,9,6,richness,richness
11,22,9,7,of,of
11,22,9,8,the,the
11,22,9,9,present,present
11,22,9,10,age,age
11,22,9,11,and,and
11,22,9,12,gone,gone
11,22,9,13,through,through
11,22,9,14,a,a
11,22,9,15,brief,brief
11,22,9,16,comparison,comparison
11,22,9,17,of,of
11,22,9,18,opinion,opinion
11,22,9,19,as,as
11,22,9,20,to,to
11,22,9,21,the,the
11,22,9,22,first,first
11,22,9,23,rate,rate
11,22,9,24,poets,poets
11,22,9,25,trying,trying
11,22,9,26,to,to
11,22,9,27,ascertain,ascertain
11,22,9,28,whether,whether
11,22,9,29,Marmion,marmion
11,22,9,30,or,or
11,22,9,31,The,the
11,22,9,32,Lady,lady
11,22,9,33,of,of
11,22,9,34,the,the
11,22,9,35,Lake,lake
11,22,9,36,were,were
11,22,9,37,to,to
11,22,9,38,be,be
11,22,9,39,preferred,preferred
11,22,9,40,and,and
11,22,9,41,how,how
11,22,9,42,ranked,ranked
11,22,9,43,the,the
11,22,9,44,Giaour,giaour
11,22,9,45,and,and
11,22,9,46,The,the
11,22,9,47,Bride,bride
11,22,9,48,of,of
11,22,9,49,Abydos,abydos
11,22,10,0,and,and
11,22,10,1,moreover,moreover
11,22,10,2,how,how
11,22,10,3,the,the
11,22,10,4,Giaour,giaour
11,22,10,5,was,was
11,22,10,6,to,to
11,22,10,7,be,be
11,22,10,8,pronounced,pronounced
11,22,10,9,he,he
11,22,10,10,showed,showed
11,22,10,11,himself,himself
11,22,10,12,so,so
11,22,10,13,intimately,intimately
11,22,10,14,acquainted,acquainted
11,22,10,15,with,with
11,22,10,16,all,all
11,22,10,17,the,the
11,22,10,18,tenderest,tenderest
11,22,10,19,songs,songs
11,22,10,20,of,of
11,22,10,21,the,the
11,22,10,22,one,one
11,22,10,23,poet,poet
11,22,10,24,and,and
11,22,10,25,all,all
11,22,10,26,the,the
11,22,10,27,impassioned,impassioned
11,22,10,28,descriptions,descriptions
11,22,10,29,of,of
11,22,10,30,hopeless,hopeless
11,22,10,31,agony,agony
11,22,10,32,of,of
11,22,10,33,the,the
11,22,10,34,other,other
11,22,11,0,he,he
11,22,11,1,repeated,repeated
11,22,11,2,with,with
11,22,11,3,such,such
11,22,11,4,tremulous,tremulous
11,22,11,5,feeling,feeling
11,22,11,6,the,the
11,22,11,7,various,various
11,22,11,8,lines,lines
11,22,11,9,which,which
11,22,11,10,imaged,imaged
11,22,11,11,a,a
11,22,11,12,broken,broken
11,22,11,13,heart,heart
11,22,11,14,or,or
11,22,11,15,a,a
11,22,11,16,mind,mind
11,22,11,17,destroyed,destroyed
11,22,11,18,by,by
11,22,11,19,wretchedness,wretchedness
11,22,11,20,and,and
11,22,11,21,looked,looked
11,22,11,22,so,so
11,22,11,23,entirely,entirely
11,22,11,24,as,as
11,22,11,25,if,if
11,22,11,26,he,he
11,22,11,27,meant,meant
11,22,11,28,to,to
11,22,11,29,be,be
11,22,11,30,understood,understood
11,22,11,31,that,that
11,22,11,32,she,she
11,22,11,33,ventured,ventured
11,22,11,34,to,to
11,22,11,35,hope,hope
11,22,11,36,he,he
11,22,11,37,did,did
11,22,11,38,not,not
11,22,11,39,always,always
11,22,11,40,read,read
11,22,11,41,only,only
11,22,11,42,poetry,poetry
11,22,11,43,and,and
11,22,11,44,to,to
11,22,11,45,say,say
11,22,11,46,that,that
11,22,11,47,she,she
11,22,11,48,thought,thought
11,22,11,49,it,it
11,22,11,50,was,was
11,22,11,51,the,the
11,22,11,52,misfortune,misfortune
11,22,11,53,of,of
11,22,11,54,poetry,poetry
11,22,11,55,to,to
11,22,11,56,be,be
11,22,11,57,seldom,seldom
11,22,11,58,safely,safely
11,22,11,59,enjoyed,enjoyed
11,22,11,60,by,by
11,22,11,61,those,those
11,22,11,62,who,who
11,22,11,63,enjoyed,enjoyed
11,22,11,64,it,it
11,22,11,65,completely,completely
11,22,12,0,and,and
11,22,12,1,that,that
11,22,12,2,the,the
11,22,12,3,strong,strong
11,22,12,4,feelings,feelings
11,22,12,5,which,which
11,22,12,6,alone,alone
11,22,12,7,could,could
11,22,12,8,estimate,estimate
11,22,12,9,it,it
11,22,12,10,truly,truly
11,22,12,11,were,were
11,22,12,12,the,the
11,22,12,13,very,very
11,22,12,14,feelings,feelings
11,22,12,15,which,which
11,22,12,16,ought,ought
11,22,12,17,to,to
11,22,12,18,taste,taste
11,22,12,19,it,it
11,22,12,20,but,but
11,22,12,21,sparingly,sparingly
11,23,0,0,His,his
11,23,0,1,looks,looks
11,23,0,2,shewing,shewing
11,23,0,3,him,him
11,23,0,4,not,not
11,23,0,5,pained,pained
11,23,0,6,but,but
11,23,0,7,pleased,pleased
11,23,0,8,with,with
11,23,0,9,this,this
11,23,0,10,allusion,allusion
11,23,0,11,to,to
11,23,0,12,his,his
11,23,0,13,situation,situation
11,23,0,14,she,she
11,23,0,15,was,was
11,23,0,16,emboldened,emboldened
11,23,0,17,to,to
11,23,0,18,go,go
11,23,0,19,on,on
11,23,1,0,and,and
11,23,1,1,feeling,feeling
11,23,1,2,in,in
11,23,1,3,herself,herself
11,23,1,4,the,the
11,23,1,5,right,right
11,23,1,6,of,of
11,23,1,7,seniority,seniority
11,23,1,8,of,of
11,23,1,9,mind,mind
11,23,1,10,she,she
11,23,1,11,ventured,ventured
11,23,1,12,to,to
11,23,1,13,recommend,recommend
11,23,1,14,a,a
11,23,1,15,larger,larger
11,23,1,16,allowance,allowance
11,23,1,17,of,of
11,23,1,18,prose,prose
11,23,1,19,in,in
11,23,1,20,his,his
11,23,1,21,daily,daily
11,23,1,22,study,study
11,23,2,0,and,and
11,23,2,1,on,on
11,23,2,2,being,being
11,23,2,3,requested,requested
11,23,2,4,to,to
11,23,2,5,particularize,particularize
11,23,2,6,mentioned,mentioned
11,23,2,7,such,such
11,23,2,8,works,works
11,23,2,9,of,of
11,23,2,10,our,our
11,23,2,11,best,best
11,23,2,12,moralists,moralists
11,23,2,13,such,such
11,23,2,14,collections,collections
11,23,2,15,of,of
11,23,2,16,the,the
11,23,2,17,finest,finest
11,23,2,18,letters,letters
11,23,2,19,such,such
11,23,2,20,memoirs,memoirs
11,23,2,21,of,of
11,23,2,22,characters,characters
11,23,2,23,of,of
11,23,2,24,worth,worth
11,23,2,25,and,and
11,23,2,26,suffering,suffering
11,23,2,27,as,as
11,23,2,28,occurred,occurred
11,23,2,29,to,to
11,23,2,30,her,her
11,23,2,31,at,at
11,23,2,32,the,the
11,23,2,33,moment,moment
11,23,2,34,as,as
11,23,2,35,calculated,calculated
11,23,2,36,to,to
11,23,2,37,rouse,rouse
11,23,2,38,and,and
11,23,2,39,fortify,fortify
11,23,2,40,the,the
11,23,2,41,mind,mind
11,23,2,42,by,by
11,23,2,43,the,the
11,23,2,44,highest,highest
11,23,2,45,precepts,precepts
11,23,2,46,and,and
11,23,2,47,the,the
11,23,2,48,strongest,strongest
