chap_num,para_num,sent_num,token_num,token_str
38,26,1,10,her
38,26,1,11,farewell
38,26,1,12,compliments
38,26,1,13,to
38,26,1,14,Mrs
38,26,2,0,
38,26,2,1,Jennings
38,26,2,2,before
38,26,2,3,her
38,26,2,4,company
38,26,2,5,was
38,26,2,6,claimed
38,26,2,7,by
38,26,2,8,Mrs
38,26,3,0,
38,26,3,1,Richardson
38,26,4,0,
38,26,4,1,and
38,26,4,2,Elinor
38,26,4,3,was
38,26,4,4,left
38,26,4,5,in
38,26,4,6,possession
38,26,4,7,of
38,26,4,8,knowledge
38,26,4,9,which
38,26,4,10,might
38,26,4,11,feed
38,26,4,12,her
38,26,4,13,powers
38,26,4,14,of
38,26,4,15,reflection
38,26,4,16,some
38,26,4,17,time
38,26,4,18,though
38,26,4,19,she
38,26,4,20,had
38,26,4,21,learnt
38,26,4,22,very
38,26,4,23,little
38,26,4,24,more
38,26,4,25,than
38,26,4,26,what
38,26,4,27,had
38,26,4,28,been
38,26,4,29,already
38,26,4,30,foreseen
38,26,4,31,and
38,26,4,32,foreplanned
38,26,4,33,in
38,26,4,34,her
38,26,4,35,own
38,26,4,36,mind
38,26,5,0,
38,26,5,1,Edward
38,26,5,2,s
38,26,5,3,marriage
38,26,5,4,with
38,26,5,5,Lucy
38,26,5,6,was
38,26,5,7,as
38,26,5,8,firmly
38,26,5,9,determined
38,26,5,10,on
38,26,5,11,and
38,26,5,12,the
38,26,5,13,time
38,26,5,14,of
38,26,5,15,its
38,26,5,16,taking
38,26,5,17,place
38,26,5,18,remained
38,26,5,19,as
38,26,5,20,absolutely
38,26,5,21,uncertain
38,26,5,22,as
38,26,5,23,she
38,26,5,24,had
38,26,5,25,concluded
38,26,5,26,it
38,26,5,27,would
38,26,5,28,be
38,26,6,0,
38,26,6,1,every
38,26,6,2,thing
38,26,6,3,depended
38,26,6,4,exactly
38,26,6,5,after
38,26,6,6,her
38,26,6,7,expectation
38,26,6,8,on
38,26,6,9,his
38,26,6,10,getting
38,26,6,11,that
38,26,6,12,preferment
38,26,6,13,of
38,26,6,14,which
38,26,6,15,at
38,26,6,16,present
38,26,6,17,there
38,26,6,18,seemed
38,26,6,19,not
38,26,6,20,the
38,26,6,21,smallest
38,26,6,22,chance
38,27,0,0,As
38,27,0,1,soon
38,27,0,2,as
38,27,0,3,they
38,27,0,4,returned
38,27,0,5,to
38,27,0,6,the
38,27,0,7,carriage
38,27,0,8,Mrs
38,27,1,0,
38,27,1,1,Jennings
38,27,1,2,was
38,27,1,3,eager
38,27,1,4,for
38,27,1,5,information
38,27,2,0,
38,27,2,1,but
38,27,2,2,as
38,27,2,3,Elinor
38,27,2,4,wished
38,27,2,5,to
38,27,2,6,spread
38,27,2,7,as
38,27,2,8,little
38,27,2,9,as
38,27,2,10,possible
38,27,2,11,intelligence
38,27,2,12,that
38,27,2,13,had
38,27,2,14,in
38,27,2,15,the
38,27,2,16,first
38,27,2,17,place
38,27,2,18,been
38,27,2,19,so
38,27,2,20,unfairly
38,27,2,21,obtained
38,27,2,22,she
38,27,2,23,confined
38,27,2,24,herself
38,27,2,25,to
38,27,2,26,the
38,27,2,27,brief
38,27,2,28,repetition
38,27,2,29,of
38,27,2,30,such
38,27,2,31,simple
38,27,2,32,particulars
38,27,2,33,as
38,27,2,34,she
38,27,2,35,felt
38,27,2,36,assured
38,27,2,37,that
38,27,2,38,Lucy
38,27,2,39,for
38,27,2,40,the
38,27,2,41,sake
38,27,2,42,of
38,27,2,43,her
38,27,2,44,own
38,27,2,45,consequence
38,27,2,46,would
38,27,2,47,choose
38,27,2,48,to
38,27,2,49,have
38,27,2,50,known
38,27,3,0,
38,27,3,1,The
38,27,3,2,continuance
38,27,3,3,of
38,27,3,4,their
38,27,3,5,engagement
38,27,3,6,and
38,27,3,7,the
38,27,3,8,means
38,27,3,9,that
38,27,3,10,were
38,27,3,11,able
38,27,3,12,to
38,27,3,13,be
38,27,3,14,taken
38,27,3,15,for
38,27,3,16,promoting
38,27,3,17,its
38,27,3,18,end
38,27,3,19,was
38,27,3,20,all
38,27,3,21,her
38,27,3,22,communication
38,27,4,0,
38,27,4,1,and
38,27,4,2,this
38,27,4,3,produced
38,27,4,4,from
38,27,4,5,Mrs
38,27,5,0,
38,27,5,1,Jennings
38,27,5,2,the
38,27,5,3,following
38,27,5,4,natural
38,27,5,5,remark
38,28,1,0,Wait
38,28,1,1,for
38,28,1,2,his
38,28,1,3,having
38,28,1,4,a
38,28,1,5,living
38,28,2,0,
38,28,2,1,ay
38,28,2,2,we
38,28,2,3,all
38,28,2,4,know
38,28,2,5,how
38,28,2,6,THAT
38,28,2,7,will
38,28,2,8,end
38,28,3,0,
38,28,3,1,they
38,28,3,2,will
38,28,3,3,wait
38,28,3,4,a
38,28,3,5,twelvemonth
38,28,3,6,and
38,28,3,7,finding
38,28,3,8,no
38,28,3,9,good
38,28,3,10,comes
38,28,3,11,of
38,28,3,12,it
38,28,3,13,will
38,28,3,14,set
38,28,3,15,down
38,28,3,16,upon
38,28,3,17,a
38,28,3,18,curacy
38,28,3,19,of
38,28,3,20,fifty
38,28,3,21,pounds
38,28,3,22,a
38,28,3,23,year
38,28,3,24,with
38,28,3,25,the
38,28,3,26,interest
38,28,3,27,of
38,28,3,28,his
38,28,3,29,two
38,28,3,30,thousand
38,28,3,31,pounds
38,28,3,32,and
38,28,3,33,what
38,28,3,34,little
38,28,3,35,matter
38,28,3,36,Mr
38,28,4,0,
38,28,4,1,Steele
38,28,4,2,and
38,28,4,3,Mr
38,28,5,0,
38,28,5,1,Pratt
38,28,5,2,can
38,28,5,3,give
38,28,5,4,her
38,28,6,0,
38,28,6,1,Then
38,28,6,2,they
38,28,6,3,will
38,28,6,4,have
38,28,6,5,a
38,28,6,6,child
38,28,6,7,every
38,28,6,8,year
38,28,7,0,
38,28,7,1,and
38,28,7,2,Lord
38,28,7,3,help
38,28,7,4,em
38,28,8,0,
38,28,8,1,how
38,28,8,2,poor
38,28,8,3,they
38,28,8,4,will
38,28,8,5,be
38,28,9,0,
38,28,9,1,I
38,28,9,2,must
38,28,9,3,see
38,28,9,4,what
38,28,9,5,I
38,28,9,6,can
38,28,9,7,give
38,28,9,8,them
38,28,9,9,towards
38,28,9,10,furnishing
38,28,9,11,their
38,28,9,12,house
38,28,10,0,
38,28,10,1,Two
38,28,10,2,maids
38,28,10,3,and
38,28,10,4,two
38,28,10,5,men
38,28,10,6,indeed
38,28,11,0,
38,28,11,1,as
38,28,11,2,I
38,28,11,3,talked
38,28,11,4,of
38,28,11,5,t
38,28,11,6,other
38,28,11,7,day
38,28,12,0,
38,28,12,1,No
38,28,12,2,no
38,28,12,3,they
38,28,12,4,must
38,28,12,5,get
38,28,12,6,a
38,28,12,7,stout
38,28,12,8,girl
38,28,12,9,of
38,28,12,10,all
38,28,12,11,works
38,28,13,0,
38,28,13,1,Betty
38,28,13,2,s
38,28,13,3,sister
38,28,13,4,would
38,28,13,5,never
38,28,13,6,do
38,28,13,7,for
38,28,13,8,them
38,28,13,9,NOW
38,29,0,0,The
38,29,0,1,next
38,29,0,2,morning
38,29,0,3,brought
38,29,0,4,Elinor
38,29,0,5,a
38,29,0,6,letter
38,29,0,7,by
38,29,0,8,the
38,29,0,9,two
38,29,0,10,penny
38,29,0,11,post
38,29,0,12,from
38,29,0,13,Lucy
38,29,0,14,herself
38,29,1,0,
38,29,1,1,It
38,29,1,2,was
38,29,1,3,as
38,29,1,4,follows
38,30,1,0,Bartlett
38,30,1,1,s
38,30,1,2,Building
38,30,1,3,March
38,31,1,0,I
38,31,1,1,hope
38,31,1,2,my
38,31,1,3,dear
38,31,1,4,Miss
38,31,1,5,Dashwood
38,31,1,6,will
38,31,1,7,excuse
38,31,1,8,the
38,31,1,9,liberty
38,31,1,10,I
38,31,1,11,take
38,31,1,12,of
38,31,1,13,writing
38,31,1,14,to
38,31,1,15,her
38,31,2,0,
38,31,2,1,but
38,31,2,2,I
38,31,2,3,know
38,31,2,4,your
38,31,2,5,friendship
38,31,2,6,for
38,31,2,7,me
38,31,2,8,will
38,31,2,9,make
38,31,2,10,you
38,31,2,11,pleased
38,31,2,12,to
38,31,2,13,hear
38,31,2,14,such
38,31,2,15,a
38,31,2,16,good
38,31,2,17,account
38,31,2,18,of
38,31,2,19,myself
38,31,2,20,and
38,31,2,21,my
38,31,2,22,dear
38,31,2,23,Edward
38,31,2,24,after
38,31,2,25,all
38,31,2,26,the
38,31,2,27,troubles
38,31,2,28,we
38,31,2,29,have
38,31,2,30,went
38,31,2,31,through
38,31,2,32,lately
38,31,2,33,therefore
38,31,2,34,will
38,31,2,35,make
38,31,2,36,no
38,31,2,37,more
38,31,2,38,apologies
38,31,2,39,but
38,31,2,40,proceed
38,31,2,41,to
38,31,2,42,say
38,31,2,43,that
38,31,2,44,thank
38,31,2,45,God
38,31,3,0,
38,31,3,1,though
38,31,3,2,we
38,31,3,3,have
38,31,3,4,suffered
38,31,3,5,dreadfully
38,31,3,6,we
38,31,3,7,are
38,31,3,8,both
38,31,3,9,quite
38,31,3,10,well
38,31,3,11,now
38,31,3,12,and
38,31,3,13,as
38,31,3,14,happy
38,31,3,15,as
38,31,3,16,we
38,31,3,17,must
38,31,3,18,always
38,31,3,19,be
38,31,3,20,in
38,31,3,21,one
38,31,3,22,another
38,31,3,23,s
38,31,3,24,love
38,31,4,0,
38,31,4,1,We
38,31,4,2,have
38,31,4,3,had
38,31,4,4,great
38,31,4,5,trials
38,31,4,6,and
38,31,4,7,great
38,31,4,8,persecutions
38,31,4,9,but
38,31,4,10,however
38,31,4,11,at
38,31,4,12,the
38,31,4,13,same
38,31,4,14,time
38,31,4,15,gratefully
38,31,4,16,acknowledge
38,31,4,17,many
38,31,4,18,friends
38,31,4,19,yourself
38,31,4,20,not
38,31,4,21,the
38,31,4,22,least
38,31,4,23,among
38,31,4,24,them
38,31,4,25,whose
38,31,4,26,great
38,31,4,27,kindness
38,31,4,28,I
38,31,4,29,shall
38,31,4,30,always
38,31,4,31,thankfully
38,31,4,32,remember
38,31,4,33,as
38,31,4,34,will
38,31,4,35,Edward
38,31,4,36,too
38,31,4,37,who
38,31,4,38,I
38,31,4,39,have
38,31,4,40,told
38,31,4,41,of
38,31,4,42,it
38,31,5,0,
38,31,5,1,I
38,31,5,2,am
38,31,5,3,sure
38,31,5,4,you
38,31,5,5,will
38,31,5,6,be
38,31,5,7,glad
38,31,5,8,to
38,31,5,9,hear
38,31,5,10,as
38,31,5,11,likewise
38,31,5,12,dear
38,31,5,13,Mrs
38,31,6,0,
38,31,6,1,Jennings
38,31,6,2,I
38,31,6,3,spent
38,31,6,4,two
38,31,6,5,happy
38,31,6,6,hours
38,31,6,7,with
38,31,6,8,him
38,31,6,9,yesterday
38,31,6,10,afternoon
38,31,6,11,he
38,31,6,12,would
38,31,6,13,not
38,31,6,14,hear
38,31,6,15,of
38,31,6,16,our
38,31,6,17,parting
38,31,6,18,though
38,31,6,19,earnestly
38,31,6,20,did
38,31,6,21,I
38,31,6,22,as
38,31,6,23,I
38,31,6,24,thought
38,31,6,25,my
38,31,6,26,duty
38,31,6,27,required
38,31,6,28,urge
38,31,6,29,him
38,31,6,30,to
38,31,6,31,it
38,31,6,32,for
38,31,6,33,prudence
38,31,6,34,sake
38,31,6,35,and
38,31,6,36,would
38,31,6,37,have
38,31,6,38,parted
38,31,6,39,for
38,31,6,40,ever
38,31,6,41,on
38,31,6,42,the
38,31,6,43,spot
38,31,6,44,would
38,31,6,45,he
38,31,6,46,consent
38,31,6,47,to
38,31,6,48,it
38,31,7,0,
38,31,7,1,but
38,31,7,2,he
38,31,7,3,said
38,31,7,4,it
38,31,7,5,should
38,31,7,6,never
38,31,7,7,be
38,31,7,8,he
38,31,7,9,did
38,31,7,10,not
38,31,7,11,regard
38,31,7,12,his
38,31,7,13,mother
38,31,7,14,s
38,31,7,15,anger
38,31,7,16,while
38,31,7,17,he
38,31,7,18,could
38,31,7,19,have
38,31,7,20,my
38,31,7,21,affections
38,31,8,0,
38,31,8,1,our
38,31,8,2,prospects
38,31,8,3,are
38,31,8,4,not
38,31,8,5,very
38,31,8,6,bright
38,31,8,7,to
38,31,8,8,be
38,31,8,9,sure
38,31,8,10,but
38,31,8,11,we
38,31,8,12,must
38,31,8,13,wait
38,31,8,14,and
38,31,8,15,hope
38,31,8,16,for
38,31,8,17,the
38,31,8,18,best
38,31,9,0,
38,31,9,1,he
38,31,9,2,will
38,31,9,3,be
38,31,9,4,ordained
38,31,9,5,shortly
38,31,10,0,
38,31,10,1,and
38,31,10,2,should
38,31,10,3,it
38,31,10,4,ever
38,31,10,5,be
38,31,10,6,in
38,31,10,7,your
38,31,10,8,power
38,31,10,9,to
38,31,10,10,recommend
38,31,10,11,him
38,31,10,12,to
38,31,10,13,any
38,31,10,14,body
38,31,10,15,that
38,31,10,16,has
38,31,10,17,a
38,31,10,18,living
38,31,10,19,to
38,31,10,20,bestow
38,31,10,21,am
38,31,10,22,very
38,31,10,23,sure
38,31,10,24,you
38,31,10,25,will
38,31,10,26,not
38,31,10,27,forget
38,31,10,28,us
38,31,10,29,and
38,31,10,30,dear
38,31,10,31,Mrs
38,31,11,0,
38,31,11,1,Jennings
38,31,11,2,too
38,31,11,3,trust
38,31,11,4,she
38,31,11,5,will
38,31,11,6,speak
38,31,11,7,a
38,31,11,8,good
38,31,11,9,word
38,31,11,10,for
38,31,11,11,us
38,31,11,12,to
38,31,11,13,Sir
38,31,11,14,John
38,31,11,15,or
38,31,11,16,Mr
38,31,12,0,
38,31,12,1,Palmer
38,31,12,2,or
38,31,12,3,any
38,31,12,4,friend
38,31,12,5,that
38,31,12,6,may
38,31,12,7,be
38,31,12,8,able
38,31,12,9,to
38,31,12,10,assist
38,31,12,11,us
38,31,13,0,
38,31,13,1,Poor
38,31,13,2,Anne
38,31,13,3,was
38,31,13,4,much
38,31,13,5,to
38,31,13,6,blame
38,31,13,7,for
38,31,13,8,what
38,31,13,9,she
38,31,13,10,did
38,31,13,11,but
38,31,13,12,she
38,31,13,13,did
38,31,13,14,it
38,31,13,15,for
38,31,13,16,the
38,31,13,17,best
38,31,13,18,so
38,31,13,19,I
38,31,13,20,say
38,31,13,21,nothing
38,31,14,0,
38,31,14,1,hope
38,31,14,2,Mrs
38,31,15,0,
38,31,15,1,Jennings
38,31,15,2,won
38,31,15,3,t
38,31,15,4,think
38,31,15,5,it
38,31,15,6,too
38,31,15,7,much
38,31,15,8,trouble
38,31,15,9,to
38,31,15,10,give
38,31,15,11,us
38,31,15,12,a
38,31,15,13,call
38,31,15,14,should
38,31,15,15,she
38,31,15,16,come
38,31,15,17,this
38,31,15,18,way
38,31,15,19,any
38,31,15,20,morning
38,31,15,21,twould
38,31,15,22,be
38,31,15,23,a
38,31,15,24,great
38,31,15,25,kindness
38,31,15,26,and
38,31,15,27,my
38,31,15,28,cousins
38,31,15,29,would
38,31,15,30,be
38,31,15,31,proud
38,31,15,32,to
38,31,15,33,know
38,31,15,34,her
38,31,16,0,
38,31,16,1,My
38,31,16,2,paper
38,31,16,3,reminds
38,31,16,4,me
38,31,16,5,to
38,31,16,6,conclude
38,31,17,0,
38,31,17,1,and
38,31,17,2,begging
38,31,17,3,to
38,31,17,4,be
38,31,17,5,most
38,31,17,6,gratefully
38,31,17,7,and
38,31,17,8,respectfully
38,31,17,9,remembered
38,31,17,10,to
38,31,17,11,her
38,31,17,12,and
38,31,17,13,to
38,31,17,14,Sir
38,31,17,15,John
38,31,17,16,and
38,31,17,17,Lady
38,31,17,18,Middleton
38,31,17,19,and
38,31,17,20,the
38,31,17,21,dear
38,31,17,22,children
38,31,17,23,when
38,31,17,24,you
38,31,17,25,chance
38,31,17,26,to
38,31,17,27,see
38,31,17,28,them
38,31,17,29,and
38,31,17,30,love
38,31,17,31,to
38,31,17,32,Miss
38,31,17,33,Marianne
38,31,17,34,
38,32,1,0,I
38,32,1,1,am
38,32,1,2,&c
38,33,0,0,As
38,33,0,1,soon
38,33,0,2,as
38,33,0,3,Elinor
38,33,0,4,had
38,33,0,5,finished
38,33,0,6,it
38,33,0,7,she
38,33,0,8,performed
38,33,0,9,what
38,33,0,10,she
38,33,0,11,concluded
38,33,0,12,to
38,33,0,13,be
38,33,0,14,its
38,33,0,15,writer
38,33,0,16,s
38,33,0,17,real
38,33,0,18,design
38,33,0,19,by
38,33,0,20,placing
38,33,0,21,it
38,33,0,22,in
38,33,0,23,the
38,33,0,24,hands
38,33,0,25,of
38,33,0,26,Mrs
38,33,1,0,
38,33,1,1,Jennings
38,33,1,2,who
38,33,1,3,read
38,33,1,4,it
38,33,1,5,aloud
38,33,1,6,with
38,33,1,7,many
38,33,1,8,comments
38,33,1,9,of
38,33,1,10,satisfaction
38,33,1,11,and
38,33,1,12,praise
38,34,1,0,Very
38,34,1,1,well
38,34,1,2,indeed
38,34,2,0,
38,34,2,1,how
38,34,2,2,prettily
38,34,2,3,she
38,34,2,4,writes
38,34,3,0,
38,34,3,1,aye
38,34,3,2,that
38,34,3,3,was
38,34,3,4,quite
38,34,3,5,proper
38,34,3,6,to
38,34,3,7,let
38,34,3,8,him
38,34,3,9,be
38,34,3,10,off
38,34,3,11,if
38,34,3,12,he
38,34,3,13,would
38,34,4,0,
38,34,4,1,That
38,34,4,2,was
38,34,4,3,just
38,34,4,4,like
38,34,4,5,Lucy
38,34,5,0,
38,34,5,1,Poor
38,34,5,2,soul
38,34,6,0,
38,34,6,1,I
38,34,6,2,wish
38,34,6,3,I
38,34,6,4,COULD
38,34,6,5,get
38,34,6,6,him
38,34,6,7,a
38,34,6,8,living
38,34,6,9,with
38,34,6,10,all
38,34,6,11,my
38,34,6,12,heart
38,34,7,0,
38,34,7,1,She
38,34,7,2,calls
38,34,7,3,me
38,34,7,4,dear
38,34,7,5,Mrs
38,34,8,0,
38,34,8,1,Jennings
38,34,8,2,you
38,34,8,3,see
38,34,9,0,
38,34,9,1,She
38,34,9,2,is
38,34,9,3,a
38,34,9,4,good
38,34,9,5,hearted
38,34,9,6,girl
38,34,9,7,as
38,34,9,8,ever
38,34,9,9,lived
38,34,10,0,
38,34,10,1,Very
38,34,10,2,well
38,34,10,3,upon
38,34,10,4,my
38,34,10,5,word
38,34,11,0,
38,34,11,1,That
38,34,11,2,sentence
38,34,11,3,is
38,34,11,4,very
38,34,11,5,prettily
38,34,11,6,turned
38,34,12,0,
38,34,12,1,Yes
38,34,12,2,yes
38,34,12,3,I
38,34,12,4,will
38,34,12,5,go
38,34,12,6,and
38,34,12,7,see
38,34,12,8,her
38,34,12,9,sure
38,34,12,10,enough
38,34,13,0,
38,34,13,1,How
38,34,13,2,attentive
38,34,13,3,she
38,34,13,4,is
38,34,13,5,to
38,34,13,6,think
38,34,13,7,of
38,34,13,8,every
38,34,13,9,body
38,34,14,0,
38,34,14,1,Thank
38,34,14,2,you
38,34,14,3,my
38,34,14,4,dear
38,34,14,5,for
38,34,14,6,shewing
38,34,14,7,it
38,34,14,8,me
38,34,15,0,
38,34,15,1,It
38,34,15,2,is
38,34,15,3,as
38,34,15,4,pretty
38,34,15,5,a
38,34,15,6,letter
38,34,15,7,as
38,34,15,8,ever
38,34,15,9,I
38,34,15,10,saw
38,34,15,11,and
38,34,15,12,does
38,34,15,13,Lucy
38,34,15,14,s
38,34,15,15,head
38,34,15,16,and
38,34,15,17,heart
38,34,15,18,great
38,34,15,19,credit
39,1,0,0,The
39,1,0,1,Miss
39,1,0,2,Dashwoods
39,1,0,3,had
39,1,0,4,now
39,1,0,5,been
39,1,0,6,rather
39,1,0,7,more
39,1,0,8,than
39,1,0,9,two
39,1,0,10,months
39,1,0,11,in
39,1,0,12,town
39,1,0,13,and
39,1,0,14,Marianne
39,1,0,15,s
39,1,0,16,impatience
39,1,0,17,to
39,1,0,18,be
39,1,0,19,gone
39,1,0,20,increased
39,1,0,21,every
39,1,0,22,day
39,1,1,0,
39,1,1,1,She
39,1,1,2,sighed
39,1,1,3,for
39,1,1,4,the
39,1,1,5,air
39,1,1,6,the
39,1,1,7,liberty
39,1,1,8,the
39,1,1,9,quiet
39,1,1,10,of
39,1,1,11,the
39,1,1,12,country
39,1,2,0,
39,1,2,1,and
39,1,2,2,fancied
39,1,2,3,that
39,1,2,4,if
39,1,2,5,any
39,1,2,6,place
39,1,2,7,could
39,1,2,8,give
39,1,2,9,her
39,1,2,10,ease
39,1,2,11,Barton
39,1,2,12,must
39,1,2,13,do
39,1,2,14,it
39,1,3,0,
39,1,3,1,Elinor
39,1,3,2,was
39,1,3,3,hardly
39,1,3,4,less
39,1,3,5,anxious
39,1,3,6,than
39,1,3,7,herself
39,1,3,8,for
39,1,3,9,their
39,1,3,10,removal
39,1,3,11,and
39,1,3,12,only
39,1,3,13,so
39,1,3,14,much
39,1,3,15,less
39,1,3,16,bent
39,1,3,17,on
39,1,3,18,its
39,1,3,19,being
39,1,3,20,effected
39,1,3,21,immediately
39,1,3,22,as
39,1,3,23,that
39,1,3,24,she
39,1,3,25,was
39,1,3,26,conscious
39,1,3,27,of
39,1,3,28,the
39,1,3,29,difficulties
39,1,3,30,of
39,1,3,31,so
39,1,3,32,long
39,1,3,33,a
39,1,3,34,journey
39,1,3,35,which
39,1,3,36,Marianne
39,1,3,37,could
39,1,3,38,not
39,1,3,39,be
39,1,3,40,brought
39,1,3,41,to
39,1,3,42,acknowledge
39,1,4,0,
39,1,4,1,She
39,1,4,2,began
39,1,4,3,however
39,1,4,4,seriously
39,1,4,5,to
39,1,4,6,turn
39,1,4,7,her
39,1,4,8,thoughts
39,1,4,9,towards
39,1,4,10,its
39,1,4,11,accomplishment
39,1,4,12,and
39,1,4,13,had
39,1,4,14,already
39,1,4,15,mentioned
39,1,4,16,their
39,1,4,17,wishes
39,1,4,18,to
39,1,4,19,their
39,1,4,20,kind
39,1,4,21,hostess
39,1,4,22,who
39,1,4,23,resisted
39,1,4,24,them
39,1,4,25,with
39,1,4,26,all
39,1,4,27,the
39,1,4,28,eloquence
39,1,4,29,of
39,1,4,30,her
39,1,4,31,good
39,1,4,32,will
39,1,4,33,when
39,1,4,34,a
39,1,4,35,plan
39,1,4,36,was
39,1,4,37,suggested
39,1,4,38,which
39,1,4,39,though
39,1,4,40,detaining
39,1,4,41,them
39,1,4,42,from
39,1,4,43,home
39,1,4,44,yet
39,1,4,45,a
39,1,4,46,few
39,1,4,47,weeks
39,1,4,48,longer
39,1,4,49,appeared
39,1,4,50,to
39,1,4,51,Elinor
39,1,4,52,altogether
39,1,4,53,much
39,1,4,54,more
39,1,4,55,eligible
39,1,4,56,than
39,1,4,57,any
39,1,4,58,other
39,1,5,0,
39,1,5,1,The
39,1,5,2,Palmers
39,1,5,3,were
39,1,5,4,to
39,1,5,5,remove
39,1,5,6,to
39,1,5,7,Cleveland
39,1,5,8,about
39,1,5,9,the
39,1,5,10,end
39,1,5,11,of
39,1,5,12,March
39,1,5,13,for
39,1,5,14,the
39,1,5,15,Easter
39,1,5,16,holidays
39,1,6,0,
39,1,6,1,and
39,1,6,2,Mrs
39,1,7,0,
39,1,7,1,Jennings
39,1,7,2,with
39,1,7,3,both
39,1,7,4,her
39,1,7,5,friends
39,1,7,6,received
39,1,7,7,a
39,1,7,8,very
39,1,7,9,warm
39,1,7,10,invitation
39,1,7,11,from
39,1,7,12,Charlotte
39,1,7,13,to
39,1,7,14,go
39,1,7,15,with
39,1,7,16,them
39,1,8,0,
39,1,8,1,This
39,1,8,2,would
39,1,8,3,not
39,1,8,4,in
39,1,8,5,itself
39,1,8,6,have
39,1,8,7,been
39,1,8,8,sufficient
39,1,8,9,for
39,1,8,10,the
39,1,8,11,delicacy
39,1,8,12,of
39,1,8,13,Miss
39,1,8,14,Dashwood
39,1,9,0,
39,1,9,1,but
39,1,9,2,it
39,1,9,3,was
39,1,9,4,inforced
39,1,9,5,with
39,1,9,6,so
39,1,9,7,much
39,1,9,8,real
39,1,9,9,politeness
39,1,9,10,by
39,1,9,11,Mr
39,1,10,0,
39,1,10,1,Palmer
39,1,10,2,himself
39,1,10,3,as
39,1,10,4,joined
39,1,10,5,to
39,1,10,6,the
39,1,10,7,very
39,1,10,8,great
39,1,10,9,amendment
39,1,10,10,of
39,1,10,11,his
39,1,10,12,manners
39,1,10,13,towards
39,1,10,14,them
39,1,10,15,since
39,1,10,16,her
39,1,10,17,sister
39,1,10,18,had
39,1,10,19,been
39,1,10,20,known
39,1,10,21,to
39,1,10,22,be
39,1,10,23,unhappy
39,1,10,24,induced
39,1,10,25,her
39,1,10,26,to
39,1,10,27,accept
39,1,10,28,it
39,1,10,29,with
39,1,10,30,pleasure
39,2,0,0,When
39,2,0,1,she
39,2,0,2,told
39,2,0,3,Marianne
39,2,0,4,what
39,2,0,5,she
39,2,0,6,had
39,2,0,7,done
39,2,0,8,however
39,2,0,9,her
39,2,0,10,first
39,2,0,11,reply
39,2,0,12,was
39,2,0,13,not
39,2,0,14,very
39,2,0,15,auspicious
39,3,1,0,Cleveland
39,3,2,0,
39,3,2,1,she
39,3,2,2,cried
39,3,2,3,with
39,3,2,4,great
39,3,2,5,agitation
39,3,4,0,No
39,3,4,1,I
39,3,4,2,cannot
39,3,4,3,go
39,3,4,4,to
39,3,4,5,Cleveland
39,3,5,0,
39,3,5,1,
39,4,1,0,You
39,4,1,1,forget
39,4,1,2,
39,4,2,0,
39,4,2,1,said
39,4,2,2,Elinor
39,4,2,3,gently
39,4,2,4,
39,4,3,0,that
39,4,3,1,its
39,4,3,2,situation
39,4,3,3,is
39,4,3,4,not
39,4,4,0,that
39,4,4,1,it
39,4,4,2,is
39,4,4,3,not
39,4,4,4,in
39,4,4,5,the
39,4,4,6,neighbourhood
39,4,4,7,of
39,5,1,0,But
39,5,1,1,it
39,5,1,2,is
39,5,1,3,in
39,5,1,4,Somersetshire
39,5,2,0,
39,5,2,1,I
39,5,2,2,cannot
39,5,2,3,go
39,5,2,4,into
39,5,2,5,Somersetshire
39,5,3,0,
39,5,3,1,There
39,5,3,2,where
39,5,3,3,I
39,5,3,4,looked
39,5,3,5,forward
39,5,3,6,to
39,5,3,7,going
39,5,4,0,No
39,5,4,1,Elinor
39,5,4,2,you
39,5,4,3,cannot
39,5,4,4,expect
39,5,4,5,me
39,5,4,6,to
39,5,4,7,go
39,5,4,8,there
39,6,0,0,Elinor
39,6,0,1,would
39,6,0,2,not
39,6,0,3,argue
39,6,0,4,upon
39,6,0,5,the
39,6,0,6,propriety
39,6,0,7,of
39,6,0,8,overcoming
39,6,0,9,such
39,6,0,10,feelings
39,6,1,0,
39,6,1,1,she
39,6,1,2,only
39,6,1,3,endeavoured
39,6,1,4,to
39,6,1,5,counteract
39,6,1,6,them
39,6,1,7,by
39,6,1,8,working
39,6,1,9,on
39,6,1,10,others
39,6,2,0,
39,6,2,1,represented
39,6,2,2,it
39,6,2,3,therefore
39,6,2,4,as
39,6,2,5,a
39,6,2,6,measure
39,6,2,7,which
39,6,2,8,would
39,6,2,9,fix
39,6,2,10,the
39,6,2,11,time
39,6,2,12,of
39,6,2,13,her
39,6,2,14,returning
39,6,2,15,to
39,6,2,16,that
39,6,2,17,dear
39,6,2,18,mother
39,6,2,19,whom
39,6,2,20,she
39,6,2,21,so
39,6,2,22,much
39,6,2,23,wished
39,6,2,24,to
39,6,2,25,see
39,6,2,26,in
39,6,2,27,a
39,6,2,28,more
39,6,2,29,eligible
39,6,2,30,more
39,6,2,31,comfortable
39,6,2,32,manner
39,6,2,33,than
39,6,2,34,any
39,6,2,35,other
39,6,2,36,plan
39,6,2,37,could
39,6,2,38,do
39,6,2,39,and
39,6,2,40,perhaps
39,6,2,41,without
39,6,2,42,any
39,6,2,43,greater
39,6,2,44,delay
39,6,3,0,
39,6,3,1,From
39,6,3,2,Cleveland
